f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17
0.109405518,26.13724628,5.112459905,0.998709957,46.71818223,2183.700388,25.82025802,0.99925037,0.998501303,0.999474132,0.108472803,0.567681093,7.46E-155,100.8083998,0.900540852,0.089131944,0.011551791
6.305892944,1232.78414,35.1110259,0.935084275,5.440388857,30.53172462,193.3853556,0.961823606,0.925104648,0.974979253,1.082496513,0.931303237,7.46E-155,104.7827274,0.943150987,0.035694444,0.665255617
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,73.91659256,,0.002638889,0
1.362884521,142.2158375,11.92542819,0.972265611,8.700840298,76.92724876,28.90798466,0.983804768,0.967871822,0.988771718,0.323988842,0.911020344,7.46E-155,63.84293355,0.960160861,0.026840278,0.511994949
0.47857666,57.93918297,7.611779225,0.990922463,15.92346679,255.479704,21.22663877,0.994717657,0.989463218,0.995919851,0.194630404,0.839658886,7.46E-155,61.26965677,0.940728936,0.048541667,0.156306578
1.102432251,131.0778244,11.44892241,0.979610908,10.37519514,109.1845561,33.79093445,0.988110438,0.976362239,0.990864941,0.339574616,0.887161695,7.46E-155,61.63907825,0.942344955,0.044583333,0.316657797
0.76612854,94.7498229,9.73395207,0.986081702,12.70319889,162.9794336,29.18396095,0.991893488,0.983852691,0.993717284,0.269769874,0.865189803,7.46E-155,61.34960496,0.940888601,0.04765625,0.225232854
1.991958618,215.351372,14.67485509,0.960530112,7.373147896,56.06445345,41.92548815,0.976901196,0.954335947,0.983180615,0.499128312,0.914768264,7.46E-155,62.39451404,0.94673699,0.037465278,0.466633712
4.099136353,792.5286399,28.15188519,0.956747408,6.793274278,47.28244151,100.0148536,0.974669525,0.949980684,0.9820525,0.642852162,0.944748222,7.46E-155,66.61812686,0.971941244,0.014166667,0.769751693
0.174484253,39.11035405,6.253827152,0.997930176,35.84153246,1286.256913,30.78172943,0.998797089,0.997595625,0.99903667,0.140934449,0.655564636,7.46E-155,61.09013297,0.940204982,0.050590278,0.033819629
11.74362183,1607.578636,40.09462104,0.826050582,3.308628258,12.3392242,461.5232218,0.895408708,0.801756754,0.92249093,3.862133891,0.874130571,7.46E-155,59.51496171,0.863302764,0.072708333,0.500238663
2.479492188,469.2853218,21.66299429,0.971640959,8.70520135,77.18291838,119.7206416,0.983438316,0.967150921,0.987330503,0.718061367,0.888325682,7.46E-155,62.52733616,0.950401,0.036336806,0.448484848
0.129058838,27.27518062,5.222564563,0.998290089,40.45442579,1637.71299,26.33831939,0.99900631,0.998013608,0.999185434,0.12597629,0.577404052,7.46E-155,61.75562836,0.948417507,0.043402778,0.031007752
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,70.24499582,,0.006145833,0
1.827972412,341.8165672,18.48828189,0.979610816,10.07598382,102.7783648,48.3626569,0.988110406,0.976362175,0.990815475,0.321966527,0.938069111,7.46E-155,113.6316105,0.987633212,0.004652778,0.825293351
3.376647949,608.5246967,24.66829335,0.961564937,7.229831554,53.36620919,85.57433752,0.977511255,0.955528253,0.984078023,0.57053696,0.938434262,7.46E-155,110.131446,0.978479276,0.010416667,0.800531915
3.046081543,568.8574183,23.85073203,0.966212953,7.766320818,61.46432889,86.32977685,0.98024818,0.960886494,0.98640074,0.548430962,0.933563255,7.46E-155,108.9038278,0.97739504,0.013819444,0.725327812
3.444351196,618.4873943,24.86940679,0.960558989,7.162171239,52.53736323,86.37290795,0.976918384,0.954369529,0.98383731,0.587133891,0.93886012,7.46E-155,111.390495,0.982523716,0.007795139,0.834133727
5.570083618,917.8091294,30.29536482,0.932503261,5.389560089,30.43064852,80.74239888,0.960287391,0.922151873,0.97176843,0.704846583,0.961473156,7.46E-155,108.1632385,0.970324862,0.016388889,0.736607143
0.444259644,81.25952269,9.014406397,0.994543837,20.28629711,413.0798066,25.35219665,0.9968271,0.993664268,0.997625669,0.149895397,0.863458973,7.46E-155,113.3645099,0.990625619,0.004947917,0.527363184
2.8515625,442.445574,21.03439027,0.962274594,7.332253467,55.09212607,55.60341702,0.977929519,0.956346145,0.983972743,0.462343096,0.944981083,7.46E-155,63.66676968,0.957536997,0.027951389,0.596288867
0.076507568,13.69415189,3.700561024,0.998679999,48.35429447,2339.084836,17.84438633,0.99923295,0.998466488,0.999388093,0.099895397,0.429744249,7.46E-155,60.39857865,0.928925122,0.059322917,0.016124388
7.553405762,1002.524735,31.662671,0.889503458,4.121360185,18.36876725,79.72486053,0.934434938,0.873168654,0.951845403,0.956485356,0.965155982,7.46E-155,68.59173085,0.976981849,0.008993056,0.928254848
7.766098022,1011.645619,31.80637701,0.885081891,4.022379187,17.58661095,80.2764993,0.931750547,0.868159082,0.949695784,0.978103208,0.965229188,7.46E-155,68.96809235,0.978186595,0.008246528,0.937688574
3.127182007,504.996043,22.47211701,0.959110291,7.153654274,52.60602424,94.63933054,0.976064083,0.952701095,0.980932552,0.751080893,0.91795289,7.46E-155,61.74175312,0.935683617,0.043541667,0.5
6.163665771,917.6126972,30.29212269,0.918298445,4.887375464,25.39510096,53.35460251,0.951797148,0.905917811,0.964611138,0.662133891,0.974531847,7.46E-155,71.03680828,0.986032871,0.005121528,0.945722171
4.988433838,699.0986948,26.44047456,0.927888707,5.213334362,28.3746358,99.1680265,0.957533867,0.916871107,0.969661149,0.907531381,0.937875339,7.46E-155,67.07215505,0.968539214,0.012760417,0.855457227
3.327575684,495.8677396,22.26808792,0.955538346,6.618018786,44.93923711,36.51433054,0.973955201,0.948588734,0.983251336,0.352859135,0.967759281,7.46E-155,68.7453284,0.981945325,0.008680556,0.851720047
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,67.79014798,,0.010815972,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,79.71442853,,0.000694444,0
0.723556519,81.79424907,9.044017308,0.983311454,12.49078852,157.6393353,62.52981172,0.990273882,0.980642362,0.993389053,0.557775453,0.665402122,7.46E-155,69.52326563,0.978886983,0.007256944,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,95.73502844,,1.74E-05,0
0.030059814,4.558923512,2.13516358,0.999459894,71.09194526,5059.965987,3.847838215,0.999686197,0.999372492,0.999757124,0.026429568,0.630635154,7.46E-155,79.20290331,0.997106996,0.00078125,0.285714286
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,78.33140155,,0.000954861,0
0.098098755,13.42037891,3.663383533,0.998260033,37.35818765,1397.800314,6.893410042,0.998988854,0.99797873,0.999176096,0.053417015,0.77521091,7.46E-155,69.14538002,0.987727024,0.007916667,0.170909091
0.880462646,119.4693518,10.93020365,0.986439904,12.45780087,157.2869437,12.75045328,0.992102659,0.984267686,0.994558051,0.136018131,0.953287967,7.46E-155,72.76837654,0.991020098,0.0034375,0.811428571
1.258209229,165.8040951,12.8764939,0.979521488,10.37442455,110.9061682,25.061053,0.988058113,0.976258835,0.990800499,0.267119944,0.933840501,7.46E-155,69.34016355,0.983620956,0.007569444,0.743227326
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,79.50253554,,0.000729167,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,74.18166807,,0.002482639,0
21.19107056,1376.827142,37.10562143,0.561485607,1.359431115,2.879345102,79.87311715,0.71856366,0.516333734,0.825571958,1.736297071,0.974433652,7.46E-155,53.73829928,0.698686313,0.274947917,0.000378716
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,65.3967715,,0.018767361,0
8.744979858,862.8084388,29.37360105,0.829377834,3.244666477,11.9346311,155.2078801,0.897482106,0.805474131,0.931867282,1.866387727,0.921127635,7.46E-155,59.99935071,0.886688294,0.065034722,0.469705549
1.709335327,266.7045671,16.33109204,0.97669346,9.592482902,94.01967897,41.91729428,0.986401871,0.97298865,0.989697607,0.367294282,0.931203864,7.46E-155,65.63202888,0.972939644,0.017777778,0.579983593
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,76.59688992,,0.001423611,0
6.882293701,540.1104386,23.24027622,0.821403085,3.182907841,11.14984625,208.7113319,0.892484469,0.796528527,0.924421995,2.763807531,0.830573949,7.46E-155,59.04185964,0.839811222,0.081076389,0.208206172
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.97591083,,0.020677083,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.43490895,,0.023420139,0
12.60520935,906.9357178,30.11537345,0.695422764,2.302260312,7.097376309,152.6413877,0.811324473,0.658247401,0.876404662,2.534135286,0.926068463,7.46E-155,56.17911294,0.784878909,0.156736111,0.217542035
0.663696289,95.05609307,9.749671434,0.98945745,14.68237014,217.1218605,33.54096932,0.993863462,0.987764581,0.995371964,0.25474198,0.845567741,7.46E-155,64.40603074,0.960024086,0.023576389,0.308553971
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.13034313,,0.025121528,0
2.199234009,302.8233964,17.40182164,0.96748896,7.846868748,62.70097347,36.94682706,0.980998332,0.962357726,0.98887286,0.308612273,0.946588385,7.46E-155,66.31991412,0.969949564,0.015173611,0.70251872
0.019165039,3.438705655,1.854374734,0.999669922,96.76051314,9364.453289,4.481694561,0.999808231,0.999616499,0.999860534,0.025,0.429642098,7.46E-155,63.40252835,0.960706275,0.029704861,0.008115942
2.477005005,348.5206542,18.66870789,0.963399587,7.565304839,59.13593535,38.33577406,0.978592118,0.957642533,0.985636182,0.415864714,0.951845274,7.46E-155,69.94863634,0.982390668,0.006579861,0.851779429
0.207077026,36.0237191,6.001976266,0.997090691,28.99281957,842.4692162,19.83064854,0.99830895,0.99662076,0.998742958,0.118096234,0.759087867,7.46E-155,65.34088725,0.974768134,0.019010417,0.12470024
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,69.08860869,,0.008020833,0
4.174835205,555.5142245,23.56934926,0.931842265,5.526180881,31.51317183,195.6562413,0.959890631,0.921390023,0.971999391,1.534588563,0.845762477,7.46E-155,62.74431584,0.935966973,0.034565972,0
2.689758301,372.0228698,19.28789438,0.956900975,7.075713614,51.02739979,133.9326709,0.974758801,0.95015472,0.98235343,1.010390516,0.842385103,7.46E-155,64.88569269,0.958947436,0.021111111,0.051482059
24.03140259,2537.075339,50.36938891,0.649885684,1.767181865,4.146761838,346.4449093,0.780613484,0.609357412,0.864149999,3.238912134,0.939948317,7.46E-155,55.18851494,0.744247818,0.196892361,0.100848331
2.642547607,462.9524654,21.5163302,0.968910425,8.120797316,67.45188796,59.07395397,0.981834423,0.963998834,0.986405965,0.42597629,0.944140202,7.46E-155,69.47162477,0.983933807,0.00734375,0.81536447
4.820175171,837.5877386,28.94110811,0.943994465,5.936441088,36.47214713,86.35376569,0.967121114,0.935323249,0.97593251,0.673012552,0.954855109,7.46E-155,71.15620948,0.986287684,0.004982639,0.916253283
30.9475708,3345.85359,57.8433539,0.597746892,1.533122441,3.471829768,116.7625523,0.744473943,0.554241451,0.846791612,1.620850767,0.984633675,7.46E-155,54.86111899,0.759550573,0.212309028,0.267154072
1.091766357,187.9139522,13.708171,0.985186286,12.59902768,160.9732558,75.55177824,0.991370518,0.982815503,0.993340023,0.482078103,0.824027842,7.46E-155,61.59030895,0.933190002,0.045086806,0.168427794
4.861694336,746.9431844,27.33026133,0.932711608,5.545324719,32.02235194,194.9912483,0.960410721,0.922388754,0.971261341,1.429428173,0.885680169,7.46E-155,60.07183223,0.904213529,0.063958333,0.465312046
0.644241333,123.4519451,11.11089308,0.992298693,17.24278138,298.9107892,44.1735007,0.995519622,0.991059317,0.996704331,0.25097629,0.843399044,7.46E-155,58.36151148,0.880233305,0.094826389,0.058600483
1.128799438,204.218412,14.29050076,0.986021922,12.62948682,160.7565333,66.19905858,0.991858597,0.983783476,0.993952128,0.394037657,0.858122265,7.46E-155,58.51609828,0.880060857,0.091510417,0.133486766
1.218414307,217.7405756,14.75603523,0.984738718,12.06414265,146.6173959,70.80578801,0.991109043,0.982297135,0.993511485,0.424232915,0.857671422,7.46E-155,58.46612704,0.879754964,0.092569444,0.142765273
0.149108887,28.01584569,5.292999687,0.997810288,35.50176118,1262.179586,25.27900976,0.998727374,0.997456367,0.998999426,0.137866109,0.605122009,7.46E-155,59.92577869,0.911151317,0.066145833,0.008328995
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,72.68151475,,0.003506944,0
0.532028198,68.99579554,8.30637078,0.990832935,15.58509633,244.0926243,22.02175732,0.994665426,0.989359309,0.996336293,0.180160391,0.860309532,7.46E-155,68.51692229,0.982630977,0.009149306,0.504233302
2.217300415,246.7033341,15.70679261,0.957014205,7.146597123,53.38160297,50.30376569,0.974826797,0.950287284,0.982264259,0.564156206,0.910729014,7.46E-155,68.78897645,0.978597414,0.00859375,0.78580701
0.679855347,84.43563842,9.18888668,0.987993533,13.47705575,182.7476863,22.93776151,0.993009372,0.986067613,0.995545483,0.198117155,0.881101756,7.46E-155,67.01346572,0.977379602,0.012934028,0.489376285
1.013046265,115.7398594,10.75824611,0.981309877,10.59789638,113.7318302,18.53214784,0.989104415,0.978327544,0.993234794,0.194386332,0.929915075,7.46E-155,70.34426745,0.986027699,0.006006944,0.762688615
14.25888062,1419.196848,37.67222913,0.752611222,2.372355212,6.585540383,230.4562064,0.848816492,0.720489436,0.9034293,2.423117155,0.928717771,7.46E-155,56.77307434,0.812018376,0.136701389,0.060381862
9.67980957,1082.428744,32.90028485,0.834578846,3.189300622,11.11769691,244.9308926,0.900712585,0.811283161,0.935869452,2.269002789,0.900791153,7.46E-155,59.39327973,0.87580836,0.074774306,0.294281501
7.214187622,884.5596813,29.74154806,0.8807198,3.955053057,16.60688006,239.6040795,0.929085311,0.863199515,0.953877565,2.037377964,0.881309874,7.46E-155,61.55533202,0.91000532,0.045451389,0.508818011
17.0330658,1759.49583,41.94634466,0.724705213,2.178521612,5.727055498,247.8362622,0.830665038,0.690004405,0.893458918,2.527196653,0.938139386,7.46E-155,56.86166914,0.813367849,0.133940972,0.280250023
6.021026611,766.3730943,27.68344441,0.900948647,4.445752933,20.71633388,240.88947,0.941351683,0.886142991,0.960664682,1.961297071,0.862305192,7.46E-155,61.9838816,0.920075332,0.041180556,0.454712644
12.26347351,1318.697761,36.31387836,0.796756895,2.721929344,8.365949401,186.7961646,0.877014465,0.769154372,0.925643794,1.854707113,0.937857983,7.46E-155,58.17323327,0.860343415,0.099027778,0.254379085
2.568832397,432.856638,20.80520699,0.965216248,8.011720533,65.12259338,182.8279637,0.979659211,0.959732169,0.986752888,1.105543933,0.815098787,7.46E-155,59.88493564,0.908935204,0.066770833,0.334141274
0.471786499,87.66615934,9.363020845,0.993855318,19.81709615,393.784358,46.27709205,0.996426206,0.992865184,0.997388733,0.256066946,0.768976083,7.46E-155,58.91538385,0.897724523,0.083472222,0.059467919
6.685272217,1056.958311,32.51089526,0.916356419,4.739732177,23.52565773,144.5324616,0.95063125,0.903699774,0.964906282,1.099337517,0.940103597,7.46E-155,63.38732549,0.942294373,0.029809028,0.7414546
5.89125061,924.2004472,30.40066524,0.923832152,5.067996992,26.87160587,151.1023361,0.955110052,0.912235212,0.966214213,1.183472803,0.928393226,7.46E-155,64.40283388,0.949459736,0.02359375,0.753223171
3.340744019,542.857995,23.29931319,0.956156697,6.937098251,49.51273865,114.5229079,0.974320771,0.949300964,0.979274239,0.873953975,0.907637249,7.46E-155,65.58562494,0.961918077,0.01796875,0.683776352
0.67376709,109.2749404,10.45346548,0.990832715,15.52514162,242.8474453,28.03043933,0.994665349,0.989359157,0.995694586,0.199686192,0.887734262,7.46E-155,65.89876557,0.968985914,0.01671875,0.360982084
1.305374146,187.7844633,13.70344713,0.980148273,10.44999796,110.3513591,50.78640167,0.988424664,0.976983317,0.992778184,0.379951185,0.881621857,7.46E-155,61.06338878,0.931258661,0.050902778,0.286964981
2.079269409,305.9493561,17.49140806,0.969801408,8.363858879,71.19293143,66.3473152,0.982357749,0.965026748,0.987343339,0.518863319,0.905069744,7.46E-155,61.69182377,0.933171635,0.044045139,0.419317922
2.715591431,415.7097531,20.38896155,0.962808094,7.45604027,56.85020483,73.08727336,0.978243619,0.956960577,0.985043555,0.564714086,0.923030971,7.46E-155,63.90233001,0.952462264,0.026475694,0.600680806
2.436660767,378.5940329,19.45749298,0.967131829,7.948113884,64.52736815,63.16070432,0.980788643,0.961946362,0.98645774,0.487482566,0.926967108,7.46E-155,64.47696386,0.956861518,0.023194444,0.603560831
1.974945068,307.179462,17.52653594,0.973007385,8.82809686,79.16535016,59.35690377,0.984240298,0.968728965,0.987866957,0.459379358,0.915414377,7.46E-155,65.03095523,0.960396636,0.020416667,0.583569405
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,68.84193985,,0.008489583,0
0.093154907,14.99388766,3.872194167,0.998619924,41.65531701,1740.551892,6.822803347,0.999198053,0.998396748,0.999304822,0.04637378,0.800862428,7.46E-155,76.05019896,0.996301735,0.001614583,0
6.723190308,907.7159725,30.12832509,0.895606499,4.386660947,20.53615482,253.1698396,0.93812462,0.880077802,0.956599942,2.070467225,0.877812938,7.46E-155,61.86647315,0.920941386,0.042309028,0.400492005
3.010040283,566.6785052,23.80501009,0.96769432,7.871797239,63.31219224,47.43145049,0.981119594,0.962595657,0.986255784,0.355195258,0.963358114,7.46E-155,69.60718988,0.985224697,0.007118056,0.834943639
3.034713745,563.1491628,23.73076406,0.967101569,7.764922073,61.5070343,45.86492329,0.980770991,0.961911738,0.986148458,0.341771269,0.964345958,7.46E-155,68.85973883,0.984046597,0.008454861,0.812764321
0.510498047,104.6013579,10.22748052,0.994304359,20.01894045,402.1033873,37.79752441,0.996687668,0.993386307,0.997497065,0.195013947,0.841857553,7.46E-155,64.66292875,0.970914392,0.022222222,0.202988792
1.965637207,291.4683847,17.07244519,0.970958415,8.721451306,78.13389417,67.41861925,0.983037467,0.966362662,0.987076096,0.553521618,0.898746256,7.46E-155,68.50047172,0.978548804,0.009184028,0.640868975
0.137695313,27.59522966,5.253116186,0.998230106,38.13597458,1455.444639,19.39752441,0.998971442,0.997943942,0.999226733,0.098117155,0.692377633,7.46E-155,62.10831915,0.951880028,0.040017361,0.037578288
4.556564331,756.2660351,27.50029155,0.945257502,5.976871245,37.00152853,54.61502789,0.967870507,0.936773319,0.976943711,0.528661088,0.968377767,7.46E-155,68.37106342,0.979548864,0.009461806,0.866257669
1.28024292,226.4396634,15.04791226,0.984380486,11.72699845,138.8550251,50.42168759,0.990899782,0.981882378,0.992986712,0.328382148,0.902538855,7.46E-155,65.06804294,0.96942135,0.020243056,0.447393365
1.793304443,294.0366576,17.14749712,0.977288528,9.574366679,93.40738543,32.23145049,0.986750533,0.973676615,0.989398903,0.293375174,0.952017877,7.46E-155,70.52364761,0.985706062,0.005763889,0.811577753
0.506652832,77.16366503,8.784285118,0.992777396,17.44222706,307.7752823,15.21572524,0.995798514,0.99161468,0.996739736,0.125732218,0.913700156,7.46E-155,69.48190393,0.987197221,0.007326389,0.509302326
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
1.898880005,228.8284559,15.12707691,0.966663065,7.881634308,63.08871788,51.22039749,0.980511651,0.961403097,0.989174981,0.448396095,0.902010643,7.46E-155,65.19656417,0.964344285,0.019652778,0.641772152
1.261245728,164.9304824,12.84252632,0.979343606,10.13511905,103.873584,35.49365411,0.987953796,0.976052703,0.991530209,0.311610879,0.905802618,7.46E-155,68.17627989,0.978948815,0.009895833,0.6875
0.024215698,2.956572205,1.719468582,0.999459893,71.02117609,5046.712436,2.537691771,0.999686196,0.999372491,0.999736038,0.021408647,0.624377633,7.46E-155,74.24283732,0.995209679,0.002447917,0.155688623
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0.05456543,6.296161583,2.509215332,0.998739913,46.00680562,2119.267702,5.086052999,0.999267791,0.998536117,0.999451174,0.044595537,0.646484356,7.46E-155,80.8214115,0.998315821,0.000538194,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
26.15849304,2767.053737,52.60279211,0.628787357,1.708568963,4.01825923,183.7387727,0.766177373,0.587027767,0.839358415,2.732426778,0.970785958,7.46E-155,55.29394457,0.762226512,0.192170139,0.259251824
28.3478241,2990.924586,54.68934618,0.609897383,1.58665649,3.571802204,244.0149582,0.753032924,0.567058585,0.832702073,2.938249651,0.964089643,7.46E-155,55.22157345,0.75635957,0.195399306,0.305975211
15.31349182,2021.615421,44.96237784,0.789172717,2.712245033,8.380693032,382.0706067,0.872222586,0.76077224,0.913288947,3.092468619,0.917086363,7.46E-155,58.15272436,0.846758917,0.099496528,0.395017418
4.152954102,670.3301144,25.89073414,0.944673636,6.172731046,39.39281249,179.8708856,0.967523267,0.936101273,0.976452176,1.252963738,0.882507256,7.46E-155,62.1026704,0.937205437,0.040069444,0.446788111
27.67100525,2951.005022,54.32315364,0.621193436,1.62670491,3.704317367,203.7487796,0.760896441,0.578963394,0.846224997,2.430264993,0.969615821,7.46E-155,55.2231172,0.765026068,0.195329861,0.27192131
22.33705139,2401.998525,49.01018798,0.673294834,1.881578863,4.551785011,283.4844491,0.796524374,0.634451078,0.873577602,2.789225941,0.948120641,7.46E-155,55.63414997,0.779375858,0.177690972,0.149846333
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
12.90933228,1587.845368,39.84777745,0.806625515,2.86108826,9.153649766,308.6906206,0.883243287,0.780118705,0.923310856,2.643026499,0.914730638,7.46E-155,100.0002636,0.843983549,0.107361111,0
0.469421387,97.67941241,9.883289554,0.995052985,21.09471369,447.4965904,22.68661088,0.997123459,0.994255192,0.997628791,0.128242678,0.898354815,7.46E-155,114.9244277,0.993069707,0.003454861,0.597979798
1.469207764,300.3373022,17.33024242,0.984648908,11.8291485,141.9938487,52.25634589,0.991056641,0.982193266,0.993182635,0.311959554,0.923845439,7.46E-155,111.3328445,0.984510623,0.007899306,0.674302076
2.711227417,535.0083068,23.13024658,0.972056876,8.486082339,73.28868736,55.58762204,0.983682441,0.967631144,0.988371887,0.354951185,0.954517454,7.46E-155,111.7220252,0.984618623,0.007222222,0.810737034
4.295608521,864.6140305,29.40431993,0.957398591,6.755911076,46.6761893,77.03333333,0.975053599,0.950729521,0.983127608,0.481345886,0.960991933,7.46E-155,111.7534579,0.982641408,0.007170139,0.869013638
0.462875366,71.47203612,8.454113562,0.99331626,18.24165288,333.9841024,21.49843096,0.996112345,0.992239803,0.997055129,0.150906555,0.868357008,7.46E-155,65.8807637,0.97189184,0.016788194,0.288447388
2.006195068,330.6891865,18.18486146,0.974760794,9.030993858,82.91943257,44.45582287,0.985268854,0.970754715,0.988866703,0.336331939,0.941153418,7.46E-155,65.44525139,0.969017744,0.018559028,0.596755941
3.518936157,606.0647539,24.61838244,0.958341992,6.9957063,50.61308816,56.7361576,0.975610807,0.951816446,0.981679383,0.467782427,0.959014481,7.46E-155,66.01763253,0.970203661,0.016267361,0.738924492
10.11798096,1316.292349,36.2807435,0.845839991,3.559442248,14.35162487,185.0362971,0.907700867,0.823920864,0.935236153,1.887970711,0.938379002,7.46E-155,62.11586226,0.917689749,0.039947917,0.69143087
11.21154785,1338.501791,36.58554074,0.820938525,3.176225577,11.55597422,173.7104951,0.892224801,0.796065096,0.927929933,1.872524407,0.943090888,7.46E-155,60.8963039,0.903444539,0.052899306,0.639962188
0.981002808,140.8173219,11.86664746,0.984768487,12.07629496,147.2408095,41.20334728,0.991126451,0.982331642,0.993437027,0.325104603,0.871932395,7.46E-155,65.02726381,0.966473861,0.020434028,0.431126148
19.69390869,1634.918516,40.43412564,0.639987271,1.705577382,3.886483593,220.2108787,0.773847563,0.598840051,0.862788883,2.679218968,0.940754292,7.46E-155,54.81730403,0.73993694,0.214461806,0
0.072418213,9.545481623,3.089576285,0.998589955,42.66402863,1821.898024,6.593096234,0.999180628,0.998361927,0.999396151,0.05111576,0.697729404,7.46E-155,75.09044855,0.993593173,0.002013889,0
0.099838257,15.56687401,3.945487803,0.998529958,39.56144251,1568.397102,5.523500697,0.999145757,0.998292243,0.999474445,0.038179916,0.844719049,7.46E-155,65.14697358,0.967505067,0.019878472,0.068348251
3.006515503,415.6022894,20.38632604,0.95492019,6.692950886,45.84978715,75.67193166,0.973589649,0.947876805,0.982640199,0.619874477,0.920281575,7.46E-155,64.49651203,0.960470877,0.023090278,0.676713661
3.287979126,453.9885469,21.30700699,0.949613917,6.395937262,42.01706378,103.7464784,0.970451415,0.941775949,0.978107991,0.860739191,0.89994253,7.46E-155,63.26020584,0.951188046,0.030694444,0.627318718
2.673965454,363.693962,19.07076197,0.958727379,7.06437635,51.07712973,72.59198047,0.975837895,0.952259597,0.982515481,0.624930265,0.9126154,7.46E-155,63.68569322,0.955146778,0.027829861,0.582007823
1.226730347,144.0840055,12.00349972,0.975862649,9.747011463,96.31468845,59.84937238,0.985914468,0.972027338,0.989719499,0.547419805,0.818180556,7.46E-155,67.35283622,0.9742884,0.011961806,0.002894356
2.173065186,282.4943484,16.80756819,0.964170699,7.673353815,60.07096423,68.4568689,0.979045865,0.958530805,0.985480264,0.584205021,0.893912994,7.46E-155,66.4767527,0.970969792,0.014635417,0.699679373
2.86088562,388.7193173,19.71596605,0.956516768,6.792091263,47.08987045,69.30578801,0.974532037,0.949712691,0.984958199,0.558019526,0.921939966,7.46E-155,63.28483974,0.951308076,0.030520833,0.600636075
4.321502686,575.9638989,23.99924788,0.934761349,5.442593796,30.65760322,83.92775453,0.961631523,0.924735186,0.976315258,0.722384937,0.936186636,7.46E-155,63.9137363,0.955003898,0.02640625,0.72450643
4.333374023,567.5386536,23.82306978,0.93268398,5.386013056,30.04500017,97.86063459,0.960393874,0.922356393,0.974528362,0.849232915,0.92448729,7.46E-155,63.44076996,0.950629491,0.029444444,0.698435277
3.178207397,410.2697168,20.25511582,0.948672479,6.283884506,40.56721644,81.07866109,0.969893779,0.940693942,0.979361611,0.72444212,0.913470204,7.46E-155,65.03464978,0.960610801,0.020399306,0.703656999
11.3674469,1104.436092,33.23305722,0.779975433,2.680182564,8.137492041,339.9783473,0.866353277,0.750568001,0.90949515,3.44511855,0.864948036,7.46E-155,57.40674715,0.810003278,0.118142361,0
14.05450439,1340.179023,36.60845562,0.736224396,2.333948433,6.420547367,381.8698047,0.838157885,0.70250864,0.89640431,3.854288703,0.874908852,7.46E-155,56.68516963,0.780679372,0.139496528,0.068405797
22.84661865,1835.937779,42.84784451,0.595021896,1.529507345,3.419216502,125.01053,0.742511852,0.55132385,0.849045901,2.080439331,0.970019161,7.46E-155,54.32963377,0.721625647,0.239947917,0.077308232
9.389190674,982.601595,31.3464766,0.820211051,3.155856936,11.04379322,340.5306485,0.891737803,0.79519631,0.927699751,3.32025802,0.848045233,7.46E-155,58.98825376,0.845301654,0.082083333,0.224409449
21.8843689,1726.359378,41.54948107,0.606263956,1.54167822,3.419780746,105.5247559,0.750399382,0.563099233,0.858926814,1.685285914,0.973089996,7.46E-155,54.49031225,0.742628958,0.231232639,0.096833254
8.091537476,803.4531297,28.3452488,0.843227154,3.324757489,12.1185702,171.8247559,0.906063225,0.820950568,0.945176637,1.804114365,0.906247253,7.46E-155,59.28965787,0.880968314,0.076579861,0.191384051
0.130218506,17.63995584,4.199994742,0.997780243,32.26553091,1043.087194,6.577580195,0.998709919,0.997421503,0.999057132,0.052580195,0.836816281,7.46E-155,72.85701114,0.993135733,0.003368056,0.39375
0.097259521,18.77940365,4.33352093,0.998799904,44.54926926,1985.966337,8.929497908,0.999302658,0.998605802,0.999489432,0.047698745,0.791910987,7.46E-155,66.72589777,0.981819986,0.013819444,0.076566125
1.536437988,279.9546346,16.73184493,0.982352129,10.93434258,121.7183971,37.98082287,0.989714223,0.979534244,0.992627947,0.258193863,0.940618049,7.46E-155,71.3417015,0.990895582,0.004774306,0.8
