f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100
-0.023044,0.461387,0.796619,0.865926,0.637044,0.175745,-0.127381,0.615491,-0.899366,0.721336,-1.631616,-0.097716,0.050144,0.801222,1.334155,-0.600321,1.252379,0.897306,-1.702193,-0.74096,-1.840546,1.051819,-1.120823,-0.07375,0.339718,0.842949,-1.124119,-0.820194,1.620006,-0.313689,0.135582,-0.288077,-0.826589,1.461448,-1.119141,0.961221,-1.241091,1.573059,-0.090641,-0.099117,0.889976,-0.023073,1.636159,0.070147,1.023725,-0.65518,1.179361,0.651903,1.489923,0.637492,1.252741,0.750888,-0.904904,0.653075,0.219987,0.857369,-1.546098,-0.845124,0.194207,-0.888616,-0.957584,-0.105911,-0.22925,-0.350938,1.431258,1.550636,0.718929,-1.310356,-0.965119,1.724578,-1.25965,0.237297,-1.324694,-0.420276,0.128223,-1.253031,0.055249,-0.025709,0.776495,-0.271626,-0.307991,1.169011,1.118949,0.662393,1.639163,0.78748,-1.727445,0.752855,-0.289755,1.720469,0.65437,0.240783,-0.019551,-1.535688,1.322407,0.367328,1.052577,-1.294468,0.026097,0.779756
0.42845,-0.069164,0.093154,-0.017538,-0.011045,-0.376057,-1.274375,0.360976,0.819724,1.352991,-1.543415,-0.074804,1.563664,-0.467774,1.573306,0.499004,0.302634,0.069717,-0.526616,-0.784113,-0.667061,-1.06451,-1.669963,-0.131406,1.282698,0.608285,0.478051,-1.325611,0.951567,0.954242,0.457388,-0.491193,0.311366,0.602145,-0.506339,0.184586,0.889811,-1.533754,1.599805,0.986238,-0.447187,1.104102,-0.771577,1.314853,1.240137,-0.746813,1.596864,-0.731447,1.309706,-1.651609,0.138661,0.005167,-0.075219,0.612781,-1.599274,1.437444,0.90122,-1.263255,-1.190179,0.846557,-0.729444,-1.104098,-1.523759,-0.103738,-0.058675,0.206808,-0.480913,-0.826561,-1.493466,0.603055,0.59137,-0.956347,-0.715039,-1.73813,0.450247,1.430447,0.224609,0.309075,-0.940105,-1.559473,-0.653186,-0.093697,-0.372216,0.862563,0.867829,1.560547,-0.858814,0.789921,0.464326,1.421195,1.378925,-0.00762,-0.043938,-0.628958,0.988508,0.33156,1.268645,-0.592218,-0.634774,1.140743
0.414113,-0.351993,-1.246923,-1.014638,-0.656941,-0.744162,-0.541289,-0.793039,0.60563,-0.281615,0.402395,-1.060059,1.004438,-0.959287,-0.732767,-1.594586,-0.107617,1.646482,-0.167402,-0.600657,-0.411245,-1.465153,0.311922,-1.566054,-0.156216,-0.918575,0.758718,-0.809202,-0.10851,1.467099,-1.522578,0.285857,0.820096,0.453978,-0.809999,1.219699,0.596016,-1.113321,1.064429,0.784645,1.254474,-0.620184,-0.275432,-0.697281,-0.70322,1.273621,-0.537532,-0.313133,0.824882,0.693514,1.193256,1.611334,-0.03701,1.591214,-0.566338,1.44113,-1.029005,1.368855,-1.446613,0.235735,1.323808,0.197341,0.869729,0.666289,-1.439303,0.407236,-0.920489,-0.002695,0.514042,1.395856,-1.462396,0.011841,-0.682331,0.222279,-1.261393,-0.126465,-1.4804,-0.368632,0.374782,-1.565966,-1.656076,1.635342,0.243807,0.021776,-1.551628,1.022432,0.714653,0.059559,-0.654369,-0.023457,1.328697,-0.869776,-0.895204,0.125683,1.473153,-0.433574,1.324324,-1.017506,1.794024,-0.249369
-0.854868,-1.056291,-0.91951,-0.231061,-0.686436,-0.732351,-1.293624,0.694113,-0.639193,0.739606,-1.592975,1.037928,1.274799,-0.684665,1.071311,1.210721,1.049234,-1.131168,1.72387,-1.083582,0.060435,-0.256427,1.434774,0.369348,0.055045,1.836498,-1.097658,0.46946,1.031383,-1.601286,0.277567,0.92742,-0.951429,-0.60486,-0.322764,-0.080188,1.729289,-0.491042,0.135132,1.150654,-0.084218,-1.360728,0.865518,-0.255923,0.021422,0.057326,-0.178355,1.54772,0.21151,-0.343954,-0.878959,0.560744,0.457757,1.166187,-1.084297,-1.070621,0.58235,-0.966465,-0.391852,-1.391497,1.57269,-1.707914,0.756049,1.413981,-1.377507,-1.395119,-0.982713,0.206246,-0.651765,-1.238313,-1.120403,-1.091447,0.188933,1.554633,-1.170636,0.731239,1.558373,-0.161688,0.727216,-0.792452,-0.936505,-1.151442,-1.546228,1.312105,1.327262,-0.48273,1.630451,-0.66952,-0.596413,0.438944,0.263582,-0.124197,-0.582036,-0.773765,-0.314309,1.167428,-1.39494,1.859695,0.452864,1.442051
0.23017,0.249228,-0.976583,-1.669242,-0.418109,1.603987,0.704357,0.260218,0.203581,1.603563,0.717781,1.294077,0.410677,1.225088,-0.345396,0.532409,0.255433,-0.767607,-0.352525,0.044637,-0.278096,1.605804,1.358286,-0.721061,-0.72757,-0.33984,-1.789056,0.162246,-0.484067,0.98103,0.399371,-0.388224,0.304133,-0.517326,0.106796,0.668349,0.33745,1.42287,-0.20653,-1.307085,1.698228,0.024964,-1.208754,1.103134,-0.838692,1.441624,-1.179437,1.080654,-0.926631,0.261574,-0.233771,-0.445358,0.763974,-0.478049,0.835192,0.811752,-0.941799,-1.504486,0.688386,-1.233382,-1.432202,-0.087662,0.595005,-1.667335,-0.224123,-1.238143,1.354133,0.33714,0.718411,1.790475,-1.560898,-0.836439,0.428615,1.661024,-0.9551,0.622471,-1.398341,-0.481701,-1.486968,1.073667,-0.017336,-0.929558,1.464224,1.699756,1.422977,-0.760532,1.443,0.493264,0.633989,0.105962,-0.416295,-1.089856,1.078766,0.975945,0.723156,-0.460459,1.439454,-1.431622,0.760267,-0.107806
-0.459339,0.343209,0.460508,1.205382,-0.164195,-0.071119,-0.145094,0.652034,-0.723111,-0.183968,-0.333356,-0.742057,-0.583575,-1.401746,-1.601701,1.538448,-0.078113,1.406167,0.828771,1.480349,-1.427211,-0.938563,1.340376,-0.535191,-1.299709,1.176654,-0.936708,1.257026,-0.317751,0.557304,0.564105,0.134886,-0.192866,0.811743,0.864766,-0.521889,1.153147,0.125878,-0.724771,-0.771882,-1.451898,-1.081461,-1.09396,0.61024,0.505955,1.012083,0.163525,-0.735828,-0.013284,-1.489097,1.194081,-1.165028,1.339671,-0.489096,-0.701913,-1.522611,1.726461,1.219441,0.344417,-0.065821,-0.807344,-1.154477,0.466378,-0.504705,-1.320192,-0.612337,1.435416,0.666986,-0.855024,0.218936,-0.97104,-0.370764,-0.802251,-0.59643,1.507836,-0.304028,1.590704,-0.908497,0.269815,0.141963,-0.902783,-1.650407,-1.229114,0.36867,-0.917898,-1.533881,-0.424957,-0.089844,-1.197457,0.862431,-1.087527,1.492003,0.770515,1.500221,1.264322,1.249933,0.247414,-1.339463,-1.401573,0.700166
0.557767,-0.104073,0.026932,-0.25223,0.029652,-1.778183,-1.632663,-0.174452,-0.464612,0.496562,-1.239143,-1.11962,-1.026298,-0.747622,1.51523,-1.197563,-0.617505,0.512849,-0.409935,0.8888,-1.493844,-0.938778,1.251221,-0.129129,-0.357129,-0.415876,-1.098966,1.126558,0.161592,1.58964,1.46244,0.948012,0.783785,1.510052,-0.069622,1.108793,-1.536567,-0.676761,0.454716,0.841947,0.499235,0.661723,-0.294662,-0.528916,1.405886,1.336888,1.349804,-0.272605,-0.682327,1.561985,1.11991,-0.052912,-1.73868,-0.424332,-0.623912,0.635893,1.051174,-1.032602,0.546497,0.043155,-0.007186,1.296866,-1.127134,-0.395011,1.014933,-1.258547,0.944157,1.375834,-0.035635,-1.180678,0.312076,-0.594505,-0.170968,0.047678,0.133303,0.028023,-0.212697,-0.434155,0.094087,0.281379,-1.076929,1.125427,0.987273,-1.174712,1.627803,-0.322268,1.733069,0.827881,0.970757,1.456369,0.337003,0.913548,0.585483,-1.163987,-0.401282,-0.22265,-1.213693,0.784049,0.851063,-0.389491
1.388215,0.868911,0.708901,1.1155,0.831454,-1.423448,-1.690722,-1.242433,0.419654,-1.194834,-1.47922,1.642507,-1.141027,-1.159926,-0.043579,-0.944519,1.091274,1.435911,1.386643,0.593576,0.149918,0.84043,0.96389,1.063016,1.687838,1.754149,-0.768935,-0.130099,0.090092,0.856358,0.488449,0.468296,0.00331,-0.983014,-1.595651,1.643907,1.437122,-0.614546,-1.518071,-0.898823,-0.586712,1.565496,-0.092773,1.28175,1.34989,1.49683,0.61491,0.623314,-0.935978,1.571749,-0.806335,0.880088,0.156689,-1.406,-0.924367,-1.470297,1.389521,0.143529,-1.43203,0.413612,0.405708,0.730263,-0.158624,0.411209,-1.231611,1.234822,0.169946,0.803308,0.191307,0.529662,0.464262,-0.702053,-1.335249,0.60676,1.183929,-0.905474,-1.700874,-0.584575,0.500415,-0.942943,-0.541328,-1.271899,-0.517021,1.165806,-0.384538,0.538825,0.720927,-0.159096,-1.633532,0.956547,1.121842,-0.85487,0.663617,0.125199,1.464312,-0.620059,-0.932083,0.029382,-1.553985,1.190068
1.053692,0.995802,1.478384,0.936081,1.561583,0.41756,0.524287,-1.285781,-1.543472,1.567603,-0.099939,-1.47983,1.594338,-1.548041,0.222317,1.576816,0.505657,0.102406,-0.674391,-1.049184,0.535578,-1.175967,1.145415,-0.484479,-0.307613,-0.225602,-1.280503,-1.245532,1.4125,1.628775,0.231854,-0.102347,-0.129097,1.648274,0.635778,-0.063336,1.110523,1.444783,-1.47084,-1.30002,-1.649587,-1.604635,1.217413,-0.062905,1.052285,-1.028945,0.921816,-1.208435,-1.562035,0.97815,-0.673064,0.922355,1.643061,-0.466698,0.025126,-0.86665,0.906418,-0.381347,0.259606,0.986219,0.295128,1.577125,-1.493234,-1.413946,1.70994,0.127244,-1.67602,-0.757508,-0.167443,-1.330011,-0.022066,-0.780024,0.726267,-0.704784,0.921525,-1.164216,-1.127528,-0.292782,-0.28738,0.199267,-0.332387,-1.115984,0.492625,-1.27046,1.725633,-1.471292,1.709332,-1.807033,-1.744805,1.188362,1.494039,1.335656,-0.727362,-1.127522,-0.465408,-0.787449,1.330251,-0.353819,0.890683,1.687494
0.357486,0.232478,0.876316,1.023679,0.133654,-1.254777,-0.882261,-0.021866,1.21021,-0.725653,0.642687,-0.969009,0.142061,1.167538,-0.260432,-1.132598,-0.616938,0.089295,-0.878633,-0.622377,0.289796,1.60787,-0.648294,0.226146,1.660395,1.5808,1.052403,-0.272768,0.431839,-0.938555,-1.707072,0.913954,-0.219353,0.123462,-1.368457,0.363517,-0.260916,-0.569899,0.002129,-1.018414,-0.1987,0.879078,-1.415143,1.501028,1.538608,-1.664044,-1.0035,-1.585581,-0.34917,-0.791617,1.473824,-1.719993,0.891034,0.130712,1.215938,-1.124638,1.299221,-0.82358,-1.494069,-0.543376,1.450824,-0.232403,0.623629,1.6595,-1.351519,1.327467,0.838437,1.537419,-1.556365,0.928927,-1.267282,0.176702,1.466399,-1.383045,0.632937,-0.869265,0.69412,0.258218,1.007953,0.988543,-0.269733,0.512125,0.74255,0.388309,0.101144,1.352492,0.748139,-1.188536,-0.524399,1.361534,-0.252678,-0.809924,-1.748941,0.456375,0.754262,0.532397,-0.63995,-0.802264,-0.773444,-1.517997
-0.688764,-0.620512,-0.593481,0.210714,-0.30026,-0.718596,-1.309857,0.982926,1.503575,0.942168,1.274347,-1.308009,0.429377,0.859663,0.237119,-1.184204,-1.082166,0.693044,-0.809174,0.604126,0.08523,1.11756,1.328862,-0.783066,-1.323896,0.032472,1.646898,-1.160767,1.064602,0.072899,0.511674,0.915137,0.772348,-0.651868,0.885703,1.608296,-0.05827,-0.293581,-0.392805,-0.630326,0.45523,1.089027,-0.865421,1.176247,-0.023502,-1.450554,-0.783873,-0.707952,-1.476491,-0.512858,0.867466,-0.422501,0.832009,0.718084,-0.338177,-0.843017,-0.786913,0.739146,-1.159894,-0.344068,0.575797,0.244996,-0.020602,-1.116681,0.775454,0.01419,0.250633,-1.015241,-1.199018,-1.562945,0.890848,-1.604854,0.482932,0.089347,1.549668,0.650195,-1.323904,1.724572,1.044243,1.054529,-1.529033,-1.62025,0.843518,1.253359,0.414021,1.020914,0.338086,0.496701,-0.533311,0.015332,-1.04683,-1.447494,0.251382,-1.439746,0.665574,-1.28218,0.919771,1.360002,0.690207,0.678039
0.237524,-0.190996,0.104255,0.684538,0.030509,-0.188692,-1.04952,-1.196234,0.578308,1.064442,-0.915964,-0.742427,1.654981,0.863066,-0.934714,0.949471,-1.56324,0.803132,-0.030782,0.671665,0.463477,-0.473858,-1.059366,-0.233778,1.277743,0.144493,-0.132207,-0.243309,0.253469,0.857183,0.417694,-1.017729,0.320408,1.223385,0.398579,1.037164,-0.42007,-0.073174,1.328253,0.918676,1.407349,-1.085763,0.230602,-0.655183,-0.238382,-0.177618,-0.641542,-1.033292,1.29205,-0.649708,-1.166455,-0.710766,0.542978,0.215821,0.591416,1.062532,-0.139261,0.16355,1.453728,-0.463025,1.184224,-1.446652,-1.544812,-1.141283,0.295093,-0.36054,-0.946184,1.20654,-1.083983,1.449137,0.15377,-0.813692,-1.383227,-0.395844,0.693659,-1.363624,-0.995871,-1.564213,0.687472,0.058714,-0.583568,0.176729,-0.909351,0.296809,0.943087,1.281248,0.839856,1.528,0.00935,-1.344301,0.223206,0.546388,0.423127,-1.446842,0.723159,1.040018,-1.325207,1.377285,-1.433026,0.564687
-0.708785,-1.477028,-0.480865,1.528856,-0.465248,0.186364,0.038386,-1.171687,-0.66535,1.528028,-0.130451,-0.604431,-0.600667,1.231832,0.737791,-0.035534,-0.494519,0.748846,-0.748824,0.15418,-1.500948,-0.269314,1.267252,-0.706163,-0.799117,-0.969767,1.021993,-0.188975,-0.626003,-0.824667,-0.114321,-0.23653,-1.033356,-0.671372,-0.472925,1.597337,-1.144747,-0.770949,0.158888,0.317345,0.773782,0.335276,-0.980522,-0.898272,-1.495633,0.913222,1.232817,0.702768,-0.502532,0.98142,-0.861047,1.43934,-0.781941,-1.244807,-1.088255,0.693799,1.50323,-1.404129,-0.451135,-0.860718,0.618018,-0.727057,-1.313808,-1.31521,0.891287,0.835559,-0.194632,0.136265,0.290747,-0.017936,-1.617898,0.474717,1.218875,1.211336,-0.578862,1.614931,1.025997,-1.189435,-1.511552,-1.533154,0.214087,0.490199,-1.344746,0.562365,-0.587514,0.182459,-0.53389,1.368607,1.569378,1.577955,1.066059,0.685048,1.642074,0.397463,-0.422585,-0.064637,-1.553014,-0.574197,1.56632,0.455821
-1.050281,-1.361076,-0.259279,-0.89275,-0.578749,-0.217322,-0.696898,-0.805282,-0.443609,1.367067,1.105265,-1.538497,0.7033,-1.176741,1.401443,-0.491422,0.179257,-0.446976,-0.113715,-1.241578,0.478094,0.205275,0.050574,-0.210797,-1.074359,0.490877,-1.042216,0.345108,-1.393089,-0.39193,0.724362,-0.434705,1.171639,0.042718,-1.599434,1.266679,-0.979048,-1.142446,0.690042,0.379253,-1.552274,-1.317718,0.283182,-0.538849,1.316725,-0.240286,-0.41777,1.447761,-0.555559,-0.908778,0.126243,0.979983,1.681482,1.301347,0.239933,-1.238145,-1.367716,-0.733024,-0.147287,-0.113516,1.374438,-0.841916,-0.492569,-0.823424,0.087142,1.649073,-0.545198,0.773245,-0.541196,0.97406,0.130607,-0.20002,0.813684,0.444903,-0.530891,-0.146051,1.652966,-0.591193,0.483883,-0.705999,0.623227,0.583383,1.213106,-1.520071,1.502344,-0.033563,1.258055,-0.941656,-0.396282,-0.163183,1.331259,0.367429,1.520342,1.348237,0.978915,-0.458122,0.280823,1.411286,-0.105812,-0.509006
-0.64077,-0.892343,-0.275762,-0.362722,-0.355274,-0.935407,-1.185877,0.882772,0.499728,-0.93187,1.120493,-0.396749,-0.42529,-1.093638,-0.89236,0.105886,1.548324,1.205551,-1.062377,0.726032,-0.908369,-1.367111,1.113212,0.11965,0.930996,1.648321,1.383235,1.29827,1.290444,-0.928393,1.529974,-1.686329,-0.283289,-0.974679,0.552834,0.380959,0.77388,1.559771,0.391627,0.047155,-0.417765,-0.784993,-0.826759,-1.636011,-1.564141,-0.086314,-0.957536,-0.563814,-1.232419,0.488616,0.677769,1.08956,0.040868,0.683401,-0.142101,-1.079065,0.509557,0.969443,-0.656315,-1.087254,-0.917819,-1.380025,-0.413235,-0.244588,0.968517,1.697321,-0.954762,0.586886,1.062754,0.33694,1.180373,-0.263365,-1.145551,-1.474423,-0.138576,0.565362,1.573288,1.594848,-0.985289,-0.511802,1.527346,0.799061,0.590917,0.557091,1.063537,-0.499566,0.509242,0.363849,-0.128425,0.301596,-0.233696,-0.052944,-0.605021,-1.067468,0.208651,-0.305836,-0.707831,-1.166891,1.456856,1.46629
-1.843029,-1.661121,-0.99345,-0.796142,-1.151571,-0.713582,-0.229873,-0.620935,0.190535,-1.597654,1.316152,-0.796525,-1.477694,-0.371475,-0.338212,-1.254668,1.36122,-0.362267,-1.083857,1.397359,0.918853,1.734612,-1.232454,1.406372,-0.331564,1.68357,-0.126643,-0.772722,0.641368,-0.206108,0.396367,-0.485052,-1.669314,0.831708,0.139348,-1.00964,-1.657662,1.639781,0.67319,-1.084652,0.334514,1.344269,0.580376,1.188485,1.007613,1.573025,0.851289,-1.086216,1.041313,-0.131576,0.915211,-0.186856,-0.421643,-0.893027,-1.006974,-1.615746,-0.428095,0.12484,-1.680524,1.100557,1.061223,0.577681,-0.11664,-0.607254,-1.046184,-0.994168,-1.671352,-1.305728,-0.092528,-0.111737,1.696036,-1.395642,-1.0942,-1.142168,-1.037821,0.056484,1.060001,-0.917455,1.542723,-1.087585,1.583987,-0.670705,-0.540877,0.310959,-0.681621,-1.279032,0.24075,-1.727906,0.281599,0.760333,1.387149,0.87693,-0.648384,-1.091209,-0.738839,-0.779687,-1.403421,0.192572,-0.841088,0.966797
0.990559,0.63716,-0.192175,-0.493623,0.051309,-1.112915,-0.819099,-0.205563,-1.513389,-0.338444,0.90797,1.218301,1.365922,-0.296193,0.500063,-1.519934,-1.720773,0.199953,1.714217,-1.632761,0.947744,-1.522543,-1.157721,1.259814,1.65691,-0.645074,1.395803,0.136549,-1.502379,-0.130564,-0.089326,1.335054,1.124609,0.71342,-0.899662,-1.453157,1.479021,0.786373,1.565489,1.013249,0.435668,-1.542353,0.035513,-0.494382,-1.003285,-0.972797,0.20279,-0.143981,-0.422787,1.744395,-1.22126,-1.492849,0.654064,-0.697923,0.499398,-1.370786,1.190232,1.029697,-1.008464,1.269805,-0.260038,-0.04766,1.198064,0.58545,0.585228,-0.917022,1.132075,-1.103365,0.626465,-1.4298,-0.626703,-1.115039,1.043546,0.087423,-1.136941,-0.985457,-1.078781,-1.272291,0.266051,-0.074549,-0.002574,1.21234,-1.226275,-0.150844,-0.623452,-0.52512,0.604706,-1.54699,-0.611528,0.739374,1.457746,-1.44156,0.928879,1.044642,-1.253756,0.379115,-1.210566,-0.761768,-0.098233,-0.472887
-2.03653,-1.639607,-0.35344,1.490866,-0.838193,-0.724506,-1.651568,0.507368,0.552217,-1.636105,1.421926,-0.431397,0.347882,0.460585,0.759151,1.250454,-0.323765,-0.263391,0.1275,-0.691329,0.485798,0.596602,-0.922029,-0.910611,-1.372876,0.730129,-0.002834,0.768225,-1.054411,-0.828519,1.297809,-0.147487,-1.395706,0.185604,-1.163257,-0.959001,0.581104,-1.10346,-1.443943,1.105022,-1.237241,0.152163,0.337084,0.580327,0.320247,1.556326,-0.400291,0.359716,-0.292069,-1.353922,-0.3205,1.51715,0.075249,0.949977,1.182155,-1.623086,0.438771,-0.371411,-1.44211,-0.618877,1.508195,-0.056028,-0.245192,1.346333,0.068783,1.708518,-1.589099,0.21702,1.670046,0.055986,-0.031479,1.173434,1.387677,-0.622611,1.190568,0.355965,-1.356817,-0.161682,-1.050585,1.546242,-0.15231,-0.927978,-1.296037,-1.246011,-0.132675,1.524731,1.627526,-0.663068,1.059672,-0.191244,-0.530483,-0.804013,-1.806995,-1.777043,-0.976408,-0.285123,-1.223707,-1.348027,-1.504819,1.478352
1.465519,1.66863,-0.915747,-1.336555,-0.646446,-0.771392,-1.157673,0.834146,1.196303,0.340838,0.92926,1.441848,0.113664,1.191685,0.634127,0.374565,-0.139879,-0.007043,-0.47259,-1.479298,0.438452,-0.766816,1.063471,-0.561418,0.525603,0.839599,0.746157,0.101329,-0.160874,0.870111,-0.413816,-1.477668,1.496905,1.131466,-0.459287,1.434553,-1.263444,0.221889,1.519688,-1.39827,0.822718,0.987471,-1.221047,-1.573753,0.279606,-0.581529,-1.63354,0.530894,-1.004113,0.550506,-0.84101,-1.116038,0.318902,-0.603174,0.778738,-1.155442,0.579739,1.005345,-1.550179,0.303604,0.261242,-1.074767,-0.857971,0.700773,-0.884481,1.542086,-0.367577,1.716767,-0.056134,-0.660659,-1.207749,-1.048968,-0.134661,-1.472016,1.100505,-1.483317,-0.371171,-0.306535,0.043765,-1.196719,1.353532,0.460312,0.474735,-0.980739,0.25329,-0.870058,-1.193367,1.520084,-0.803018,-0.412879,0.7824,-1.242762,0.202014,-1.137029,-0.858619,-1.028678,1.340429,1.066784,-0.223275,-1.379537
1.925172,1.275257,-1.22999,-1.527866,-1.367494,-1.405051,-1.306468,1.723921,0.945734,0.926309,-0.359188,1.636761,-0.346196,-1.554819,1.508034,-0.321925,0.519112,0.771771,0.696626,-0.349753,0.289249,-0.793069,-1.092376,0.915069,-1.672862,-1.107964,-0.780758,-0.361884,0.78287,1.617989,-0.554302,0.564202,-0.904172,-1.400665,0.319718,1.549807,0.568232,1.606145,-0.560363,-0.628181,-1.04454,-1.210332,1.590508,1.322961,0.280327,1.111479,-0.338811,0.352731,-1.616973,-1.253157,1.412859,0.179704,1.037687,-0.392749,-0.599091,-1.238834,-0.376337,-0.858033,-1.342555,-1.031505,0.222893,-0.123865,-1.639717,-0.850782,-1.329808,-0.049838,-1.261855,0.475998,1.693208,0.977939,1.318983,1.394292,1.790303,1.378073,-1.498565,-1.65323,0.038251,-0.944032,0.489179,-0.762861,0.120863,-0.063761,-0.887884,-1.099676,1.34587,0.870624,0.084249,0.718614,-0.29842,-0.394984,0.212758,-1.502934,0.899682,0.528048,-1.026001,-0.620038,-0.804416,-0.246943,1.459276,0.739782
0.895797,1.406062,1.793499,1.628735,1.735542,-0.054003,-0.20175,0.659925,-1.234574,1.16835,1.11155,1.637222,0.891505,-0.118689,-0.55399,-0.832344,1.472418,0.502198,-0.974446,-1.148613,-1.183435,-1.012037,-0.30262,-0.282382,-1.068389,-0.975538,-1.407466,-1.221616,-1.753646,1.403841,1.083801,-1.53871,0.072547,-0.359119,1.58969,-1.272493,1.53201,1.072731,-0.318093,-1.424391,1.389982,-0.642032,0.710562,-0.700188,0.126917,1.620611,-1.585762,-0.024077,-0.235437,-1.203526,-1.560497,-0.525632,1.351631,-0.095335,1.712142,0.135275,0.17547,-1.499776,1.036366,-1.233187,-1.482756,-1.189286,1.785817,-0.795611,0.297112,0.7814,-0.376753,0.26053,-0.760234,-1.204131,1.273504,0.094701,0.557562,-0.908719,1.181794,-0.7525,-1.687886,1.198141,0.736762,0.787082,0.750279,-1.659318,-0.376294,-0.060273,-1.728904,-1.598876,-0.688672,-1.232707,0.470133,0.089474,-1.137897,-0.040638,0.70353,0.443157,1.391512,-1.663464,0.161171,-0.723823,-0.614819,0.184455
0.773815,0.558372,0.446865,-0.081241,0.336308,0.169393,0.198567,-0.621364,-0.713723,0.511501,-0.010947,1.145916,-0.450915,-0.181701,-0.949694,-1.415141,-1.627648,-0.607459,-1.483589,1.664256,0.702536,-0.163735,1.581742,-1.359195,1.511771,-0.136252,-1.599654,-1.076978,0.780286,-0.616832,1.354653,1.663641,-0.904597,-0.527462,0.658205,-0.760057,-0.677407,-1.041263,1.490137,1.114213,0.502877,1.153284,-1.185554,0.678395,-1.215431,-0.214601,-1.015691,0.128221,1.586031,0.006367,0.821123,-0.96517,-0.775217,-1.347349,-0.334072,-0.186348,-0.198853,-1.557939,-1.183891,-0.728314,-0.556032,-0.01213,-1.607951,1.072779,-1.062263,-0.857318,-0.982882,1.350439,0.600935,0.73483,-1.139778,1.133843,-1.311261,1.094282,1.201653,0.540762,-1.533223,0.600382,0.840812,-0.035828,1.276552,1.19808,-1.337995,1.030716,-0.757106,1.274598,-0.150614,-1.72501,0.582804,0.192533,-1.656813,-0.228065,-0.316788,0.720538,-1.506718,-0.854194,0.770298,-0.970369,0.939863,-0.36082
-1.864604,-1.690388,-0.725169,-1.597448,-0.762971,0.220473,0.390615,0.118599,-0.277661,-1.328986,0.934292,-0.686433,0.692484,-0.025961,-0.204951,-0.519875,1.281813,-1.289124,0.048798,-0.699631,-0.936281,1.789654,-1.641139,0.578396,1.518865,0.879115,1.305741,-0.562438,1.33864,-1.514076,-1.336631,-1.540081,-0.510168,-0.156517,1.415546,-0.239447,-0.539461,-1.032796,-0.198324,0.312298,1.337321,-1.738529,-0.53972,0.498242,-0.667967,0.192693,-0.32041,-1.382825,0.124878,0.859024,-0.672598,-0.6567,1.714167,0.084952,-0.992413,-0.616649,-0.518184,1.439924,-1.155163,-0.507766,1.337027,1.112421,1.80061,-0.622354,1.593596,-1.575102,0.060292,1.151646,1.231155,-0.789553,1.025937,-0.386586,1.567665,-0.604637,0.381936,1.611027,-0.988971,-0.358989,-1.179215,1.104398,-1.365947,-0.505509,-0.676737,1.107162,-1.059589,0.030187,-1.373085,1.016887,1.04541,1.253345,-0.495501,-1.48728,-1.533235,-0.123423,-0.333821,0.061886,1.357494,-1.490689,1.397882,-0.045194
0.20745,0.41836,1.418959,1.190827,1.21218,-0.654103,-1.443333,-0.926765,1.543817,0.305505,-0.221812,-0.00906,0.588436,0.331168,-0.623547,-0.443277,-1.107398,1.748491,-1.244805,0.263443,1.571596,0.332793,1.538162,0.508675,-0.614861,-0.228128,0.082507,0.294967,-1.678758,1.430688,0.514544,0.559531,-0.699913,-1.123993,-0.697672,-1.400576,0.512907,1.136887,-1.162007,1.533123,-0.03438,0.155673,0.929275,-0.542112,1.295562,-1.036586,-0.139712,0.009595,1.496728,-0.047389,1.227098,0.324299,-1.224489,-1.777565,1.594028,-1.247065,-0.522543,-0.205714,-1.332757,1.70727,0.061524,-0.501607,1.381668,-1.177791,0.019499,1.692653,-0.772559,-0.970565,-0.400498,-0.748831,0.128857,0.084613,-0.668424,0.584005,-0.812968,-1.421495,1.376645,-1.542339,-0.13771,0.388056,0.689762,0.484119,1.649058,-0.446599,1.519554,-1.388657,0.157934,0.747521,1.085603,0.02095,0.987575,-1.020332,-0.317133,1.208992,0.111942,-0.992003,0.698208,-0.553718,-0.44043,-1.744251
