f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
0.679217,0.137164,-1.528011,-1.49814,-1.129518,0.692485,-0.318221,-0.069263,-0.861141,1.610763,-0.214877,-0.952141,-1.619396,1.700565,1.643889,-0.296841,1.108754,-0.385922,-0.409292,0.798858,-1.54073,-1.322871,1.048179,-1.450632,-0.192028,-0.049837,-0.157328,-0.032374,-1.037813,-1.558476,0.46292,0.856557,0.911142,0.26249,-0.257837,-1.289289,-1.722419,1.146541,0.919223,1.387079,0.337094,-0.080234,0.752023,1.000863,1.086445,0.558892,1.265812,-1.026754,-1.154385,1.741612
-1.85442,-1.583415,-1.09551,0.501696,-0.529695,0.467268,0.888864,0.40755,0.16338,0.887132,-0.156472,-0.001218,-0.142263,-0.150049,0.441699,0.14418,0.529082,-0.400247,1.378631,-1.485091,1.371963,-0.624658,-0.43701,-1.687978,0.919151,-0.920518,0.38742,1.27652,1.049427,-0.735119,0.747962,0.644894,-1.297828,-1.458982,1.028379,-1.653574,1.352166,-1.413007,-0.299798,1.533415,-0.804455,-0.694103,-0.233985,-0.299572,-0.653592,1.214976,-0.701741,-0.880799,1.48076,1.183676
0.192266,0.202353,-0.010481,-0.962811,-0.229107,-0.055763,-1.023137,0.522735,1.64725,0.036085,-0.778398,-1.395787,0.390618,1.65028,-1.348512,0.921421,-0.623695,-1.094209,-0.168909,1.211946,1.654535,-1.624929,-0.57767,-0.177211,0.390463,-1.219135,-1.256572,-0.907035,-1.54497,-1.294356,-1.620584,-0.543692,-0.706202,1.270963,1.666002,-0.57968,1.001008,1.361018,-1.690051,1.612321,0.311364,1.011849,0.664396,-1.529427,0.763095,1.38328,0.444253,1.606762,0.812171,1.749641
1.181091,1.510421,3.03903,1.535721,3.208574,0.592969,-0.448881,0.694942,1.008761,0.241412,-1.104427,-0.343495,-1.085442,1.454224,-0.670878,0.232523,0.636412,1.128759,0.448936,-0.005646,0.897366,1.366189,0.789352,-0.397207,0.961498,-0.888917,0.600191,-0.585476,-0.061189,-0.060639,-1.330968,1.659333,0.724029,1.468818,0.703845,0.931448,0.414637,1.157636,0.973273,-1.33367,-1.108247,-1.471476,-0.017257,1.575416,-0.686413,0.926533,0.062705,1.59223,-0.888599,-0.482154
0.327933,0.440695,-0.499241,-1.375336,-0.418712,1.383502,0.257998,0.846726,-1.408573,1.499222,-0.538245,1.60978,-1.682941,0.128503,0.042698,1.687687,-0.757879,-0.221946,-1.188071,0.407167,-1.096897,-0.476535,1.445201,-1.588242,1.078458,-1.597783,-1.366407,-0.870063,-0.556276,1.328624,0.783913,1.421186,0.150107,0.157802,0.814731,-0.969091,0.73852,-0.191507,1.110672,0.641598,-0.848249,-1.332556,0.50432,-0.311283,-1.13949,-0.298955,0.159659,-0.622255,0.556477,0.544821
-0.845657,-0.582516,-0.135662,0.439214,-0.381335,0.457815,0.013302,1.043957,-0.38053,-0.963763,-0.792719,-1.277395,-1.164156,-1.565982,-1.63383,-1.240677,-0.582745,1.098787,-1.612701,0.167268,-0.064096,0.299311,-1.36597,-0.274534,0.516585,0.04386,1.137755,-0.49711,-1.680452,1.616401,-0.301084,1.643221,-0.162768,-0.44033,1.323266,-1.662105,-0.796505,0.197379,1.408052,1.196546,-0.037861,-0.16481,-0.599705,-0.353731,-0.076935,0.567613,0.347727,0.466146,0.9958,0.150087
-1.549489,-1.214403,-0.921775,1.841061,-0.382321,-0.745504,-0.921096,1.474747,1.200461,-0.423799,-0.05607,1.187018,-1.09424,0.802919,-0.199335,1.685314,0.737442,-1.746079,1.479556,0.647781,1.186069,0.692908,1.265716,-0.424834,-1.459382,0.872489,0.25125,1.664813,0.429981,-1.61015,1.259789,1.507344,0.529919,-1.733028,-0.373994,0.857238,0.936519,0.85034,0.166876,1.101531,0.911294,-0.318183,-0.785845,1.148491,-0.918449,-1.61634,-0.722286,-0.579845,0.226322,-1.609746
1.557362,1.805444,3.361593,1.378832,3.966964,-1.086682,-0.871083,0.176681,0.108902,0.375406,0.985442,1.064136,1.415024,0.684934,-1.583618,-1.512927,-0.789537,-1.607387,1.454234,-1.072456,0.569089,-1.652669,-1.539085,-1.129049,-1.503247,-0.282061,-0.07095,-0.73083,1.546546,-0.738842,-0.539372,1.606572,1.128688,0.026335,-1.081036,1.68022,0.17219,-0.691663,-0.435037,1.125376,-1.133743,0.822619,1.437471,-1.276042,0.30411,-0.384999,0.361642,-0.614961,-1.617824,1.37369
0.997656,0.589287,0.810194,1.215114,0.931431,0.70798,0.03864,0.140296,1.444276,0.694379,0.093328,0.517456,1.29598,0.425525,0.367616,1.169106,-0.605249,-1.467907,-0.977302,0.953356,0.015436,0.107041,-0.153515,1.639076,1.469687,-0.551141,-0.928027,1.152547,0.928408,0.044093,1.367773,0.656582,1.357513,0.986864,0.829702,0.150194,0.713041,0.395368,0.462191,1.658656,1.565353,-0.60738,0.398144,-0.323978,-0.842775,1.619975,1.500134,1.615314,1.607658,0.769759
-0.047343,0.244005,0.928753,0.72251,0.610839,-0.33307,-1.374267,-0.2572,0.863615,1.617363,0.769215,1.109279,0.019792,-1.492706,-0.602991,0.578197,1.078925,1.133378,0.878863,1.27762,-0.232953,0.614649,-0.040006,1.348112,-0.241526,-0.536987,-0.53735,-1.521855,0.738583,0.636363,1.26392,0.333417,-1.552687,0.99208,-1.035689,1.070762,-1.74535,0.907367,-1.258736,1.335932,1.216398,0.869968,-1.324157,-1.49967,0.554786,-0.999218,-0.321075,-1.361048,1.011241,1.463919
-1.136706,-0.89512,0.858174,0.861899,-0.473808,0.980255,0.35206,1.354877,0.521782,1.048626,-0.625421,0.873194,1.161163,-1.343975,0.302957,-0.684848,1.636485,-1.319652,-0.03088,1.014407,0.308224,0.290136,1.447012,0.589448,0.151009,0.170987,-0.581986,0.567609,0.773679,0.706019,1.194238,0.850788,-1.685606,0.841701,-0.47169,-0.083575,0.071696,1.290802,-0.463996,0.280465,-1.607008,0.132157,-1.472653,-1.231228,1.429054,-1.544344,-0.958792,1.490819,-0.756078,-0.390822
1.362517,1.640916,1.056473,0.268802,1.202302,-0.290025,1.033954,-0.827977,-1.186117,-1.535789,1.557739,1.26738,-1.057435,0.768119,1.354162,-0.101028,-1.69214,0.82139,-0.996717,1.129503,-1.121682,0.545269,-0.468278,1.144546,0.44497,-0.353313,-0.065247,0.848796,-0.551207,1.357799,0.040887,-1.611561,-0.659665,-0.062827,1.446396,-1.052141,-1.446986,-1.502274,-0.160801,-1.69964,1.021336,-1.677926,-0.547297,-1.417717,-0.07329,-1.483107,1.515508,1.375167,1.020512,-0.916732
-1.24903,-1.21963,-0.58827,0.020982,-0.502865,1.071729,-1.203603,-0.001366,-0.076857,0.113014,1.480848,-1.60996,-1.003556,0.885985,0.836692,0.946928,-1.031217,-0.477093,-0.224351,1.235672,-0.807879,-1.180925,0.247468,0.699832,1.072913,1.341412,-0.565408,1.549007,0.901939,-0.934414,-0.14972,1.236285,-1.702696,0.980672,0.83892,-1.498976,0.079255,0.082962,0.623101,-0.403389,-0.307957,0.515268,-0.722357,-1.301159,1.026647,-0.743285,-0.534377,0.883155,0.778671,1.303608
0.403129,0.03927,0.750308,1.126468,0.517601,-1.213126,-0.066567,1.049716,-1.137977,0.870692,0.367107,1.100743,0.081454,1.65952,0.200123,-0.618829,1.317362,1.222778,-0.099393,1.270296,1.252393,-0.593762,-0.620968,-1.118596,0.733842,-1.106453,0.618099,0.397513,1.345305,1.377168,-1.358044,0.237407,-0.905856,0.56313,-0.850756,-0.887411,0.552915,0.954588,0.510173,1.30288,1.235947,-0.639997,0.530354,0.503638,0.065389,1.44709,-1.607641,-1.106328,0.610499,-1.07299
0.335899,-0.504888,0.144186,0.936616,-0.204575,1.058456,0.972815,1.33342,-1.00037,-1.447778,1.680187,-0.005481,0.815128,1.451396,0.418176,-1.087438,-1.027568,1.598155,1.629508,-1.658477,1.265341,1.455288,-1.173898,0.788172,-0.123014,0.443997,1.668537,0.255228,-1.405997,0.913324,1.628308,0.497619,0.82567,-1.222556,1.331461,-1.558375,-0.417185,-0.474423,-1.3772,-0.372313,1.0073,0.425881,1.623837,-1.303015,-1.607654,0.580936,0.827999,0.826039,0.036894,1.198553
0.724005,-0.008778,0.245725,0.276956,0.278103,0.382961,0.196695,-0.782831,0.529979,0.631146,1.726204,-0.605166,-0.100501,0.213218,0.933673,0.850791,-0.13054,-0.314711,1.440388,-1.054353,1.303572,1.049036,1.678552,0.301072,0.564135,-0.014828,-0.99611,-0.023306,1.017366,-1.111314,1.560732,-0.301712,-0.2854,1.244239,1.26598,-1.506489,1.374636,1.101767,-1.652638,-0.465258,-0.863262,-0.201193,0.536417,1.241962,-0.571573,-1.278798,1.033454,-0.563411,0.032843,-0.469999
-0.12621,-0.624488,-0.142322,-1.137305,-0.09378,1.043194,-0.95104,-0.899977,-1.346367,1.259238,1.588846,0.215698,1.092184,0.698935,-0.395687,-0.165568,-0.519069,0.299974,0.755636,-0.630636,0.038507,-0.951441,-1.164082,-1.593123,-0.329742,-0.212452,0.089488,-0.774722,0.223888,1.217912,-1.191563,-0.17559,0.826837,1.04256,-1.549105,-1.162855,-0.923,-1.745142,0.646063,1.647757,-1.155149,-0.12959,1.757713,-1.271736,0.286246,-1.506698,-0.489506,0.391876,1.677015,1.679193
-1.435286,-1.342095,-0.042755,1.618425,-0.693295,1.296229,0.805506,1.073603,1.321798,-0.143632,1.658268,-0.012918,0.401633,0.889587,1.410376,-1.245147,1.372143,0.845923,-1.356727,-1.123459,0.68577,-1.186978,-0.040573,1.157647,-0.875644,-1.243116,0.328263,-0.140214,1.314803,-1.321308,1.445634,-0.278881,-1.167357,1.364655,-0.651498,0.356188,1.395136,-0.067348,-1.372183,0.920975,-0.035595,1.208782,-0.55949,-0.640022,1.621226,-0.684388,-0.49725,0.070375,-0.577639,1.305863
0.237335,0.794974,-0.211643,-1.19207,0.126656,1.003227,1.519427,-1.08731,-1.535232,-0.78812,-0.300659,1.562173,-0.277778,-0.328763,-0.74092,-1.501226,1.006798,0.438288,1.143045,-1.581538,0.952618,1.402105,-0.827815,0.630863,0.833125,-1.029818,-0.520804,1.489005,0.788003,-1.188419,0.842336,-0.439483,1.147392,0.078308,-0.345635,0.179072,0.33042,-1.124176,1.244004,0.707821,1.64775,0.6615,-1.576285,0.168591,0.35273,-0.791675,1.510133,-0.623425,-1.400388,0.967886
-0.368705,0.290597,1.488311,1.823085,0.575287,-0.284742,0.46233,-0.711307,-1.089093,-0.105308,-1.827923,0.748817,-1.10751,1.351519,-0.063505,1.213298,1.481646,0.182273,0.939651,-0.471648,0.046179,-0.167331,1.146683,1.482252,0.466754,-1.203213,-1.305,-1.334946,-0.401064,-0.418767,-0.476615,-0.756589,1.127781,-0.109106,-0.921375,1.746689,-1.061711,-0.148283,-0.924115,0.07163,-1.198219,1.067608,0.394982,1.480355,-0.499184,-0.16822,0.193347,1.243478,0.239886,-0.435399
-0.55394,-1.066471,-0.920908,-0.77874,-0.506968,-1.009656,-1.266112,-0.807507,-0.157578,0.236093,1.522776,0.38917,-0.895838,-0.306412,0.391058,-0.47935,-1.308383,-0.657249,-1.593457,-1.606688,0.347604,-1.500418,-0.224173,-0.397258,-0.504744,1.19363,-0.791755,0.567652,-0.417315,-1.415632,1.122177,-0.324053,1.649107,-0.305742,-0.085727,-1.666473,-0.668,-0.854509,-0.06259,0.110023,1.155867,0.071511,-1.166581,1.579968,-0.903535,1.260794,-1.217928,-0.785698,-0.940432,-0.531673
0.728433,1.147935,-0.167572,-1.062531,-0.189511,-1.243086,0.575251,-0.398137,0.58694,1.092468,-0.374859,1.582113,0.557378,-0.699996,-0.527302,1.173421,1.330063,0.044289,-0.135359,0.972427,1.443861,-0.319947,1.4165,0.440798,-0.260835,1.006274,-1.459467,-1.272063,0.333236,-1.076026,0.543979,-0.621559,-1.112761,-1.078925,1.756815,0.948492,-0.019113,-1.291387,-0.672381,-1.012325,-1.303589,1.304299,0.511548,0.487199,-0.818189,0.650695,1.121035,-1.271096,-0.938417,-0.857813
1.270904,0.664712,0.115971,0.587251,0.274474,-0.540089,-1.03249,-1.404162,-0.035209,0.677886,0.929102,1.225975,-0.517239,0.09816,-0.99884,-0.135343,-0.396778,-1.188686,-0.295831,1.615955,-0.165032,-1.536755,-0.972363,-0.353977,0.48798,-1.090278,-1.065052,0.533593,-0.523321,-1.344072,-1.66576,-1.439914,0.953835,-0.844587,-0.690092,-1.674371,-1.097519,1.389825,-0.393107,0.941914,-0.799329,0.557629,0.867789,0.568838,-1.352282,0.76565,-0.57989,-0.061531,-0.116401,-0.855837
1.245179,0.393235,-1.200483,-1.344779,-0.661711,-1.4274,-0.720284,-0.642455,-0.224726,-1.040086,0.163012,1.462049,1.301542,-0.425576,0.8498,0.977446,-1.629227,-0.056,-1.252512,-0.5409,1.070336,0.943202,-0.513147,0.929541,-0.54375,-0.646733,1.174065,0.22506,-0.47506,0.023704,-0.635805,1.157936,-1.718533,1.282879,-0.967146,-0.061278,0.640966,-1.318304,0.817479,-1.434634,-0.211203,0.387175,-1.663947,0.399414,1.024611,0.616501,0.343003,0.783937,-1.115325,0.554097
1.461231,1.451126,0.438789,-0.150817,1.026073,-0.154809,-0.315619,-0.122886,-0.773853,1.556437,-1.31017,-0.891398,1.209842,-0.319711,-0.56154,1.21823,-1.434585,-0.566632,-0.174285,1.328862,1.370767,1.030297,-1.505154,0.538841,1.199836,0.910325,-0.566608,-0.151358,-0.767379,1.370991,-0.605085,-0.109498,1.393262,0.176306,0.456166,-1.448942,0.207965,-0.240744,0.597442,0.500483,-0.774389,0.669811,0.666706,0.183108,0.638023,-1.505698,-0.891147,-0.894725,1.121592,1.023957
-0.162906,0.184828,1.503346,1.838991,0.728788,0.431429,-0.632255,-0.869269,-1.487245,-1.275258,-1.315105,1.039343,0.52828,0.36776,-0.965407,0.421455,-0.400714,1.319676,0.510966,1.296031,-0.042455,-0.665562,-0.489379,-1.686135,1.31087,0.100605,-0.416812,-0.773387,-1.343245,1.50199,1.566069,1.622163,0.480074,-1.41314,-1.64779,-0.409768,-0.086726,-1.285531,-0.513858,1.317964,0.654806,0.956292,-0.395612,1.119653,1.254346,0.701498,0.229658,1.087789,1.220455,1.307701
-1.101122,-0.951288,-0.290302,1.747602,-0.709279,0.618812,1.209401,-0.907622,0.900562,1.319053,0.841124,-0.728438,-0.375424,1.104207,0.266052,0.259541,0.288748,-0.252021,-0.890862,-1.591237,0.07947,-0.427509,-0.447893,-0.780506,-1.518875,0.282602,-1.208433,-0.435157,0.474225,0.856333,0.358741,-0.307738,-0.766615,-1.167808,0.972706,0.695222,-1.110217,1.058677,-1.09132,-1.462156,-0.254989,-0.703503,-0.31022,-0.863423,0.821828,-0.440684,1.272821,0.88668,0.859476,1.175704
-0.001895,-0.758869,0.025112,0.705771,-0.229999,-1.340775,0.672154,1.567074,0.0003,-0.040276,-0.269878,-1.270838,-0.011787,1.197355,-0.237325,-0.912177,0.532159,1.509464,-0.270985,1.083693,0.303809,-0.431492,1.64332,0.99952,0.877281,-1.529305,0.329586,-1.520707,0.158977,-0.87052,0.518651,1.066202,1.009639,-1.461086,-0.798513,0.622018,0.888261,1.126824,-1.467011,-0.207674,1.285671,0.269993,-1.314249,0.458249,-0.237862,-0.12118,0.191405,-1.157758,0.407071,0.15601
-0.475911,-1.197621,-0.894417,1.514445,-0.795222,-0.194281,-0.456701,0.5883,-1.416038,-0.915703,-0.834972,-0.578489,-1.110132,-0.579919,0.962791,1.012726,1.160232,-0.743149,-1.574485,-0.275083,1.515369,0.143978,0.163522,-1.501109,0.906766,0.196166,-0.945652,1.123623,-1.723774,-0.57696,-0.522715,0.877219,0.736282,0.239853,-1.478666,-1.057354,-0.794794,1.431812,1.462294,-1.295489,0.85562,-1.458941,-0.301933,0.218295,-1.535403,-0.696954,0.324164,0.513908,-0.37656,0.941612
0.057372,-0.533185,-0.090562,-0.330617,-0.535334,-0.135525,-0.069092,-1.682304,-1.631846,-1.609744,-0.454446,1.321704,-1.296195,-1.433,1.544818,-0.418997,-0.4794,0.482741,0.583327,-0.285094,0.710719,-1.372819,0.969461,0.704525,0.282022,0.130127,-0.219336,-0.899949,0.979521,1.703954,0.248524,-1.142893,1.712008,0.177696,1.20764,-0.239419,0.613925,1.538522,-1.390728,-0.227767,-1.465171,1.497783,1.697437,-0.241673,0.466755,1.283133,0.542904,-0.513052,1.524519,1.049027
1.940178,1.268135,0.061482,-0.132066,0.536179,1.105366,-0.208877,-0.45241,-0.961043,-0.696998,-0.948167,-0.637577,-1.032418,0.551087,-1.666086,-1.206023,0.081133,-0.157854,-1.527093,-0.693863,0.932741,0.454403,1.526996,0.304296,-1.296411,0.465296,-0.756194,-1.171424,0.238135,0.508704,-0.263213,0.965862,-1.524142,1.441341,1.36902,1.449925,0.046734,-0.612819,1.375517,0.671927,0.347777,1.60582,1.554329,-0.957133,-0.893356,-0.798649,-1.20262,1.52172,0.109184,-0.642952
1.318683,1.743107,0.993619,0.265991,1.268122,1.303906,0.239662,1.486781,-1.238838,0.845192,-0.006996,1.325885,-0.981325,-0.38238,0.701247,-1.088184,-0.814269,-1.11248,1.747298,1.334139,1.359157,-1.248809,0.339344,-0.358925,0.334452,-1.540449,-1.681212,1.2908,0.696873,-0.328358,0.361185,1.742261,0.812332,0.506428,-1.05857,1.302716,-0.340671,-1.47447,-1.212688,1.639984,0.955516,-0.425809,-0.395047,-0.457166,-0.881096,-1.394813,-1.257675,0.972015,-0.885439,0.802293
1.01728,1.767694,0.942734,0.244758,1.279094,1.157402,0.424187,1.100492,-1.267983,0.88972,-0.446341,-0.489058,-1.621945,-0.836983,1.303217,0.091535,0.055954,1.608144,0.653999,-1.020681,1.408388,-1.198893,-1.039753,-0.850895,-0.4433,-1.465517,1.178247,-0.18436,-0.090485,-0.999815,1.57411,-0.158502,-1.282512,0.621464,0.01556,1.309484,1.34657,0.263813,0.175246,-0.797746,1.098692,-1.004751,0.077832,0.634822,1.635084,0.904457,-1.099863,-0.451266,-0.724498,-0.059661
0.037068,0.959985,-0.225634,-0.792781,-0.244258,0.940785,-0.353004,-0.294423,0.470358,0.43439,-1.594431,0.120649,0.579101,1.192791,0.087568,-0.300165,1.672387,1.186953,1.232561,-1.61357,0.586267,0.579162,1.53654,-0.57518,-0.700987,0.632821,-1.12789,0.954451,-0.292267,-1.035415,1.172055,0.664807,-0.801099,-1.264186,-0.306962,1.692769,0.930452,-0.000957,-0.263461,0.004304,-0.53083,1.638013,-1.011431,-1.225,-0.031413,0.814583,-1.467289,1.285642,-0.405802,-1.141564
1.506353,1.751029,2.706821,1.329308,3.314869,-1.181133,0.403383,-1.028796,-0.420464,-1.158801,0.48786,-1.020712,1.527935,-1.15623,-1.48853,0.025872,1.319951,-1.117601,0.162504,0.718911,1.381232,-1.494789,-1.172109,-1.047124,0.135329,1.548114,0.637926,-0.46128,1.280895,0.299917,0.438186,-0.045248,0.945251,0.564096,-0.895611,1.528251,1.643014,-0.325411,-1.65459,1.29943,-1.162352,0.395519,-1.133027,-0.564121,-0.190037,0.242729,-0.039352,1.649327,-0.446438,-0.847249
-1.229532,-1.138208,-1.312345,-0.040831,-0.919232,-1.139156,-1.405808,0.148835,-0.213728,-0.603189,1.588736,-1.049737,0.234478,-0.364902,0.713216,-1.242398,0.687693,-0.487074,0.388785,-0.474693,-1.698847,-1.368096,0.413873,1.603512,1.033401,0.134873,0.40231,0.071662,0.932388,-1.288155,0.741357,1.430197,-0.960004,-1.514389,-0.177709,0.772155,0.865232,-0.62959,-0.328967,-0.59419,1.296857,0.021371,-1.377273,-0.975683,-0.704992,-1.398257,-0.852862,0.600925,0.913254,1.102751
-1.627537,-1.625129,-0.639457,-0.420515,-0.460212,1.464781,-0.706585,-1.622714,1.00253,-1.150802,-1.013392,1.483177,-0.064174,-0.819982,-1.64587,1.479017,-1.35909,1.613943,0.717073,-0.894796,1.246118,0.365886,0.942243,-1.67228,-1.403123,0.994377,1.29943,-0.308968,0.339183,1.027549,1.409468,0.856768,1.716714,0.433065,0.221077,1.019514,1.629367,1.29798,0.418614,1.233877,-0.890496,-1.598309,1.033718,0.855584,-0.906841,-0.014322,1.228413,-1.221915,1.353924,0.14791
-0.255203,0.451623,-1.360434,-1.520596,-0.810003,-1.309096,0.016241,-0.988496,-0.768261,-0.791275,1.625415,-1.540331,1.118398,0.048655,-0.545099,-0.634396,0.235739,0.416583,1.586109,0.9181,1.449541,0.442337,0.879626,-1.222475,-0.331518,-1.761221,-1.28098,1.716615,-0.06189,0.127288,0.720041,1.080658,0.455062,1.034811,1.735158,1.269559,0.800526,-0.462548,-1.293218,1.266193,1.558859,1.063,-0.759523,-0.302796,-0.13764,0.346194,-0.741517,-0.355471,-0.247965,-0.802111
1.844256,1.784042,-0.106812,-1.079408,0.419863,1.041406,-0.867019,0.992519,-0.354019,0.547886,-0.046371,1.472432,-0.845055,1.394035,-0.786263,-1.152076,1.118057,-0.472114,-1.032994,-0.72825,-0.319064,-0.123551,-1.518913,1.437607,-0.675776,-0.115756,1.397522,1.409646,-0.111317,-0.900944,-0.060156,-0.663758,-1.012178,0.547398,-0.446844,1.344133,-1.566667,0.132267,0.323306,-1.343951,-0.568042,-0.655827,-1.27921,-0.942741,-0.88815,-0.818335,-1.435312,-1.389512,-1.380345,-0.78413
-1.568979,-1.359139,-0.586435,-0.159613,-0.679152,-0.235137,-0.485697,1.498136,-1.325005,1.52558,1.442454,-1.165331,-1.085053,0.730154,-0.009505,0.117549,0.785274,1.696891,-1.060496,1.628754,-0.152359,-0.822485,-0.830101,1.251187,0.20939,-1.166495,0.681591,-0.705863,-1.58699,0.226315,-0.260051,0.249458,-0.64526,-0.064768,0.939876,0.341131,0.800774,-1.113991,-0.950785,-1.456174,-0.420241,0.057293,0.823747,0.468165,-0.025849,1.324359,-0.028009,-0.751596,0.443711,0.618702
1.51603,1.308692,0.901411,0.663013,1.373766,-1.359465,-1.154856,0.207839,1.51365,-0.097644,-0.865889,0.827575,-0.444647,0.637266,1.379847,1.434021,0.489973,0.310543,0.910407,-0.371107,-0.686278,-0.500038,-0.792236,1.437732,0.07501,0.949412,-0.234003,1.41387,-1.486694,0.544847,-1.251454,0.028415,0.196847,0.997565,0.780581,1.665015,0.339517,0.466465,1.5604,-0.512412,-1.571121,0.93557,0.252948,-1.586512,-0.04902,-0.61316,0.485492,0.242858,1.65493,1.46447
0.818282,0.091407,-1.121271,-0.030363,-1.137243,1.574,1.695551,-0.268906,1.011672,1.480629,1.563016,0.277752,0.243464,-0.674496,-1.560558,-0.02568,-0.463144,-1.716003,0.371754,-0.65268,-1.611729,-0.306162,0.996598,0.721859,-1.004574,-1.062475,1.563216,0.581999,0.521745,-1.047262,0.59615,-1.100507,-0.155177,1.147087,1.223122,-1.165183,-0.170475,-0.337541,0.556012,1.536633,-0.208963,-1.716597,1.366444,-0.95923,1.377213,-1.333732,1.551157,1.043398,0.405898,-1.200284
-0.810193,-0.061902,0.179141,0.109108,-0.364668,1.552215,-0.22904,-1.307438,1.083722,0.961261,-0.373299,0.900891,0.359376,-1.531439,-1.017461,0.231029,-1.171086,1.116171,-1.103034,-1.013072,-1.380303,-0.23001,0.647838,1.313876,-0.840226,1.254526,-0.97828,0.215549,0.691474,0.68124,0.281014,1.367943,1.263093,-1.59878,0.402122,0.324497,-1.506661,0.905303,0.174085,0.203328,-0.341055,-0.278156,0.737571,0.328405,-1.77599,-0.115139,0.326703,0.493864,-0.844296,-1.673139
-0.866121,-0.782984,0.105709,-0.341,-0.475659,1.398618,0.258538,0.60234,-1.553157,-1.150047,0.699684,1.233012,1.534817,0.628873,-0.68149,1.279388,-1.681149,-0.332827,0.372458,-0.068506,1.653198,0.366663,1.118085,-0.788973,-0.876937,1.279996,-1.404933,0.440577,1.365925,1.793688,-0.119533,-0.630227,0.47083,1.601425,-1.002439,-0.214353,-1.582474,-1.365097,-0.6692,0.65405,0.632036,-1.532193,0.928112,-0.510578,0.469369,0.562086,0.864584,1.191392,-0.348,-1.426249
1.497612,1.387197,-0.11505,-1.107577,0.09228,0.471535,-1.372758,1.439512,-0.266733,-0.111163,1.768713,0.316611,-1.302138,1.186923,1.604536,-1.112134,-1.436182,0.342222,0.669471,0.175753,1.616874,-1.294903,0.164733,-0.925607,0.594681,0.634593,-0.028575,-1.693276,-0.234324,-1.328259,0.165852,-1.69858,1.642236,-1.155147,-1.642662,-0.343186,-1.281344,-0.286801,1.222474,-0.136326,0.420989,0.36985,-0.259303,-1.455616,0.018754,-0.778835,1.582864,0.357757,-1.53702,0.99218
-1.397959,-1.322118,-1.554887,-1.573452,-0.957925,-1.041082,0.511228,-0.681555,0.700613,-1.081153,1.618562,-1.100716,-1.071184,-1.287831,1.239452,-1.161296,-0.005572,1.184471,-1.516647,1.363142,1.27903,0.394381,0.7868,-0.068926,0.521595,1.325058,1.52751,-1.337563,-0.669383,1.167117,-0.389007,-0.122915,1.133142,-0.215233,1.341693,-0.086701,-1.182648,-1.124295,1.433863,1.517932,1.292338,0.700463,-1.233419,-1.234009,0.926059,0.900271,-1.288695,-0.80074,-0.709043,-0.247903
-1.218516,-1.128738,-0.65273,0.154651,-0.250198,0.90697,0.021111,0.17817,-1.169918,1.406976,1.754691,0.664044,0.097828,-1.057189,0.720248,-0.401665,-1.073323,1.696476,1.252584,-0.953253,-1.361033,0.99943,-0.499335,0.39574,-0.757746,1.44685,1.498745,-0.663261,-0.340473,-0.263429,-0.837599,-1.594048,-0.927588,-1.457622,-1.615648,1.000992,-0.30566,1.372117,0.235576,-0.778607,-1.503558,-0.840987,-0.890935,-0.27391,-1.686452,-1.04803,1.417805,1.564084,0.211645,1.630366
-0.642628,-1.301268,-1.191976,-1.456975,-0.936208,-1.389195,0.842818,-0.633857,-1.297516,-0.793871,1.341369,1.271179,1.355161,1.519365,-0.578211,1.541771,0.486118,-1.703012,0.723908,-0.825226,-1.493499,-1.541482,1.064516,-0.127479,-0.430135,-0.50932,-1.169965,1.430566,0.00756,1.139824,0.713354,-0.651955,0.78515,0.803856,-1.611891,1.312026,1.52098,1.593397,0.240931,-0.410372,-1.737613,0.281946,1.432068,-1.049444,-1.304195,-0.160147,-0.355896,0.198401,-0.192305,1.310815
-1.794309,-1.208247,-0.996616,-1.016668,-0.714565,0.94682,1.646954,0.450471,1.227151,-0.8351,0.151977,-1.605948,0.313919,-1.305874,0.844205,-1.332336,0.310663,-1.694348,-0.078879,1.280736,-1.544303,-0.776527,-0.866222,-0.861112,0.835805,0.853862,1.59859,-1.083172,1.167375,1.265406,-1.065231,-0.409463,0.437061,1.635265,-1.369666,0.835284,-1.596813,1.652888,1.012248,1.64067,-1.074436,-1.592266,-1.101029,-1.304125,0.609678,0.472725,-1.289646,-1.543819,0.500521,0.133624
-1.311525,-1.074463,-0.975242,0.027661,-0.802691,1.59102,-1.212416,-1.170754,-1.27302,1.746412,-1.356497,-1.144751,-0.818989,0.886824,-0.084969,-0.764421,-0.266514,-0.678435,-0.121918,-1.365869,-1.367167,1.317983,1.477673,1.025985,-0.522482,1.076173,1.123523,1.60779,-1.737154,0.853979,1.258364,0.561415,-1.223491,-1.036096,-0.768882,1.506524,0.604526,0.719585,1.66878,-0.904267,-0.696431,-1.601387,-0.201685,1.344437,-1.218228,0.731101,-1.203641,-1.453766,-1.451917,-1.020348
